-111.8655622,41.18654619999999
-111.8654747,41.18694629999995
-111.86535839999999,41.18715330000003
-111.86523869999999,41.187366100000006
-111.86518249999999,41.187666999999976
-111.8650456,41.1883996
-111.86489540000001,41.18893249999998
-111.86481910000002,41.18938879999999
-111.8647997,41.189504400000004
-111.8645521,41.18993360000004
-111.8639513,41.190611800000056
-111.86378779999998,41.19072710000004
-111.86370709999998,41.190784000000036
-111.8636079,41.19085400000004
-111.86320020000002,41.19099930000006
-111.86277109999997,41.19109619999998
-111.86223460000001,41.19132230000004
-111.8613419,41.19166389999999
