-119.8952172,38.9460657
-119.89536310000001,38.9460457
-119.8954097,38.94606919999999
-119.8954152,38.94611609999998
-119.89540149999999,38.94620779999996
-119.89540149999999,38.94629519999999
-119.8954426,38.94640609999993
-119.89556060000001,38.94657889999999
-119.895684,38.94667489999998
-119.89583749999998,38.94673240000003
-119.89598560000002,38.946749499999974
-119.89611450000001,38.94674520000001
-119.8962324,38.94672389999999
-119.8963393,38.946687700000034
-119.8964161,38.946612999999964
-119.89645999999999,38.946508499999986
-119.896641,38.94601800000001
-119.8967534,38.945759900000034
-119.8968137,38.94556370000001
-119.8970907,38.94522040000002
-119.89717289999999,38.94513509999999
-119.89723330000001,38.945022000000016
-119.89720860000001,38.94492609999998
-119.89717289999999,38.94472349999995
-119.8971702,38.9444889
-119.89718940000002,38.94426279999998
-119.89724700000001,38.94404309999995
-119.8973759,38.94372109999999
-119.89753760000002,38.94342669999997
-119.89777620000001,38.943130299999964
-119.89846720000001,38.9423732
-119.89895260000002,38.941856999999985
-119.8990952,38.941665100000016
-119.8992076,38.94148589999999
-119.899224,38.94142580000002
-119.89924600000002,38.94134520000003
-119.89930090000001,38.9410252
-119.899353,38.940739400000005
-119.89940229999999,38.94060080000001
-119.89945440000002,38.940447200000044
-119.89941809999998,38.94031589999995
-119.89931390000001,38.940269000000036
-119.8991417,38.9402619
