"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-105.45504,36.58354,10907.45,3324.59
2,-105.45533,36.58447,10778.77,3285.37
3,-105.45542,36.58530,10713.98,3265.62
