"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-105.45411,36.57672,11776.90,3589.60
2,-105.45412,36.57659,11769.82,3587.44
3,-105.45433,36.57641,11755.68,3583.13
4,-105.45477,36.57622,11736.35,3577.24
5,-105.45512,36.57605,11719.88,3572.22
6,-105.45544,36.57581,11698.79,3565.79
7,-105.45557,36.57558,11685.70,3561.80
8,-105.45558,36.57534,11673.39,3558.05
9,-105.45551,36.57510,11661.88,3554.54
10,-105.45541,36.57493,11655.12,3552.48
11,-105.45534,36.57481,11650.07,3550.94
12,-105.45498,36.57444,11629.53,3544.68
13,-105.45470,36.57431,11606.37,3537.62
14,-105.45442,36.57422,11581.63,3530.08
15,-105.45409,36.57413,11552.40,3521.17
16,-105.45358,36.57395,11511.06,3508.57
17,-105.45291,36.57362,11464.14,3494.27
18,-105.45240,36.57336,11443.64,3488.02
19,-105.45198,36.57329,11411.88,3478.34
20,-105.45177,36.57325,11395.18,3473.25
21,-105.45080,36.57322,11314.08,3448.53
22,-105.45024,36.57344,11253.61,3430.10
23,-105.44990,36.57378,11202.56,3414.54
24,-105.44968,36.57411,11160.86,3401.83
25,-105.44915,36.57415,11139.93,3395.45
26,-105.44902,36.57414,11134.35,3393.75
27,-105.44879,36.57404,11123.88,3390.56
28,-105.44859,36.57390,11106.00,3385.11
29,-105.44793,36.57395,11049.18,3367.79
30,-105.44736,36.57406,10989.30,3349.54
31,-105.44710,36.57414,10959.84,3340.56
32,-105.44690,36.57414,10940.85,3334.77
33,-105.44649,36.57392,10913.29,3326.37
