"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-105.45228,36.58530,11085.04,3378.72
2,-105.45181,36.58690,10828.71,3300.59
3,-105.45169,36.58721,10781.76,3286.28
4,-105.45159,36.58749,10740.26,3273.63
5,-105.45128,36.58849,10596.03,3229.67
6,-105.44990,36.59338,9543.90,2908.98
