"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-107.82216,37.92194,11156.69,3400.56
2,-107.82204,37.92228,11063.12,3372.04
3,-107.82186,37.92280,10937.96,3333.89
4,-107.82153,37.92361,10739.63,3273.44
5,-107.82127,37.92424,10622.24,3237.66
6,-107.82090,37.92513,10494.72,3198.79
