"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-107.82234,37.91471,11877.82,3620.36
2,-107.82235,37.91503,11818.34,3602.23
3,-107.82242,37.91560,11689.21,3562.87
4,-107.82251,37.91613,11594.42,3533.98
5,-107.82258,37.91659,11501.05,3505.52
6,-107.82258,37.91686,11445.08,3488.46
7,-107.82254,37.91726,11360.60,3462.71
8,-107.82247,37.91747,11330.91,3453.66
9,-107.82237,37.91766,11293.70,3442.32
10,-107.82219,37.91788,11241.08,3426.28
11,-107.82207,37.91803,11209.45,3416.64
12,-107.82160,37.91856,11112.76,3387.17
13,-107.82121,37.91897,11034.58,3363.34
14,-107.82090,37.91933,10971.92,3344.24
15,-107.82084,37.91938,10962.53,3341.38
16,-107.82075,37.91945,10949.41,3337.38
17,-107.82046,37.91962,10931.92,3332.05
18,-107.82011,37.91983,10908.17,3324.81
19,-107.81985,37.92003,10882.71,3317.05
20,-107.81955,37.92030,10840.03,3304.04
21,-107.81931,37.92060,10796.92,3290.90
