"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-107.82521,37.92302,10895.21,3320.86
2,-107.82503,37.92314,10883.53,3317.30
3,-107.82477,37.92330,10868.37,3312.68
4,-107.82463,37.92339,10860.24,3310.20
5,-107.82438,37.92357,10837.86,3303.38
6,-107.82422,37.92366,10830.84,3301.24
7,-107.82369,37.92408,10788.39,3288.30
8,-107.82322,37.92443,10737.73,3272.86
9,-107.82274,37.92470,10696.49,3260.29
10,-107.82253,37.92479,10684.51,3256.64
11,-107.82225,37.92487,10659.81,3249.11
12,-107.82219,37.92491,10652.89,3247.00
13,-107.82217,37.92497,10640.16,3243.12
14,-107.82219,37.92501,10633.76,3241.17
15,-107.82227,37.92504,10628.31,3239.51
16,-107.82292,37.92515,10590.78,3228.07
17,-107.82326,37.92514,10573.92,3222.93
18,-107.82362,37.92517,10550.72,3215.86
19,-107.82408,37.92518,10524.18,3207.77
20,-107.82428,37.92521,10510.79,3203.69
21,-107.82450,37.92520,10497.80,3199.73
22,-107.82477,37.92525,10483.17,3195.27
23,-107.82491,37.92529,10476.44,3193.22
24,-107.82499,37.92534,10473.10,3192.20
25,-107.82504,37.92541,10471.62,3191.75
