"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-107.83381,37.88867,12215.42,3723.26
2,-107.83258,37.88950,11892.32,3624.78
3,-107.83154,37.88995,11760.76,3584.68
