"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-107.83469,37.90320,10831.46,3301.43
2,-107.83474,37.90330,10825.10,3299.49
3,-107.83487,37.90335,10813.35,3295.91
4,-107.83502,37.90338,10806.76,3293.90
5,-107.83523,37.90347,10808.17,3294.33
6,-107.83532,37.90352,10807.97,3294.27
7,-107.83539,37.90357,10806.37,3293.78
8,-107.83549,37.90367,10801.25,3292.22
9,-107.83556,37.90379,10796.23,3290.69
10,-107.83561,37.90390,10791.50,3289.25
11,-107.83563,37.90397,10789.14,3288.53
12,-107.83569,37.90409,10784.32,3287.06
13,-107.83576,37.90420,10782.78,3286.59
