"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-107.83194,37.91564,10760.47,3279.79
2,-107.83203,37.91568,10757.61,3278.92
3,-107.83211,37.91569,10754.63,3278.01
4,-107.83219,37.91569,10749.51,3276.45
5,-107.83250,37.91566,10711.29,3264.80
6,-107.83282,37.91563,10665.26,3250.77
7,-107.83296,37.91563,10648.98,3245.81
8,-107.83312,37.91564,10642.03,3243.69
9,-107.83326,37.91567,10641.01,3243.38
10,-107.83344,37.91573,10639.53,3242.93
11,-107.83354,37.91577,10637.73,3242.38
12,-107.83362,37.91581,10634.71,3241.46
