"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-107.84018,37.89269,11734.61,3576.71
2,-107.84021,37.89284,11722.90,3573.14
3,-107.84023,37.89312,11702.26,3566.85
4,-107.84021,37.89328,11684.35,3561.39
5,-107.84016,37.89336,11682.68,3560.88
6,-107.84006,37.89341,11679.63,3559.95
7,-107.83994,37.89344,11677.43,3559.28
8,-107.83978,37.89344,11674.02,3558.24
9,-107.83892,37.89343,11634.22,3546.11
10,-107.83871,37.89353,11605.51,3537.36
11,-107.83834,37.89374,11546.69,3519.43
12,-107.83816,37.89388,11513.22,3509.23
13,-107.83803,37.89403,11490.45,3502.29
14,-107.83788,37.89426,11454.36,3491.29
15,-107.83781,37.89444,11427.07,3482.97
16,-107.83774,37.89463,11398.03,3474.12
17,-107.83773,37.89493,11366.04,3464.37
18,-107.83769,37.89514,11350.69,3459.69
19,-107.83764,37.89529,11338.03,3455.83
20,-107.83753,37.89543,11328.74,3453.00
21,-107.83687,37.89629,11299.80,3444.18
22,-107.83657,37.89678,11270.11,3435.13
23,-107.83651,37.89699,11261.06,3432.37
24,-107.83650,37.89718,11254.92,3430.50
25,-107.83659,37.89789,11207.94,3416.18
26,-107.83674,37.89868,11161.06,3401.89
27,-107.83679,37.89921,11150.82,3398.77
28,-107.83674,37.89947,11144.95,3396.98
29,-107.83670,37.89958,11141.54,3395.94
30,-107.83663,37.89966,11137.93,3394.84
31,-107.83655,37.89979,11127.33,3391.61
32,-107.83649,37.89999,11107.71,3385.63
33,-107.83619,37.90168,10974.28,3344.96
34,-107.83622,37.90212,10958.37,3340.11
35,-107.83618,37.90224,10950.07,3337.58
36,-107.83615,37.90233,10942.13,3335.16
37,-107.83609,37.90241,10929.95,3331.45
38,-107.83591,37.90255,10916.01,3327.20
39,-107.83573,37.90268,10897.18,3321.46
40,-107.83566,37.90275,10884.68,3317.65
41,-107.83563,37.90284,10871.36,3313.59
42,-107.83559,37.90294,10857.87,3309.48
43,-107.83545,37.90331,10820.34,3298.04
44,-107.83532,37.90352,10807.97,3294.27
45,-107.83522,37.90364,10802.66,3292.65
46,-107.83513,37.90383,10796.49,3290.77
47,-107.83501,37.90405,10787.24,3287.95
48,-107.83496,37.90427,10779.59,3285.62
49,-107.83494,37.90446,10777.03,3284.84
50,-107.83498,37.90455,10775.10,3284.25
51,-107.83509,37.90461,10773.23,3283.68
52,-107.83517,37.90465,10772.31,3283.40
53,-107.83524,37.90469,10772.18,3283.36
54,-107.83527,37.90473,10772.31,3283.40
55,-107.83527,37.90478,10772.08,3283.33
56,-107.83525,37.90480,10772.15,3283.35
57,-107.83521,37.90481,10772.31,3283.40
58,-107.83515,37.90480,10773.36,3283.72
