-106.82633539999999,39.166036000000005
-106.8259692,39.166478500000004
-106.82574389999999,39.166578300000005
-106.82542209999998,39.1668528
-106.8249178,39.16704420000005
-106.82472999999999,39.16696100000004
-106.8244886,39.16690269999996
-106.82425920000001,39.166973300000016
-106.8240902,39.16707890000001
-106.82363029999999,39.167098200000034
-106.8231624,39.16729849999998
-106.82282779999998,39.16748990000002
-106.82261229999999,39.167669300000014
-106.82231469999999,39.16788040000002
-106.82203229999998,39.16827970000003
