"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-72.81862,43.61588,3526.77,1074.96
2,-72.81824,43.61591,3511.52,1070.31
3,-72.81775,43.61600,3495.44,1065.41
4,-72.81706,43.61609,3446.85,1050.60
5,-72.81640,43.61615,3411.71,1039.89
6,-72.81577,43.61615,3376.15,1029.05
7,-72.81532,43.61611,3352.20,1021.75
8,-72.81497,43.61616,3332.94,1015.88
9,-72.81454,43.61635,3303.71,1006.97
10,-72.81407,43.61647,3278.74,999.36
11,-72.81370,43.61647,3259.19,993.40
12,-72.81313,43.61645,3223.62,982.56
13,-72.81304,43.61647,3219.59,981.33
14,-72.81292,43.61716,3162.89,964.05
15,-72.81288,43.61732,3145.54,958.76
16,-72.81278,43.61742,3132.45,954.77
17,-72.81270,43.61746,3127.33,953.21
18,-72.81228,43.61763,3105.02,946.41
19,-72.81217,43.61770,3097.54,944.13
20,-72.81213,43.61791,3080.54,938.95
21,-72.81237,43.61831,3049.90,929.61
22,-72.81219,43.61836,3037.07,925.70
23,-72.80988,43.61891,2847.38,867.88
24,-72.80889,43.61916,2767.06,843.40
25,-72.80884,43.61921,2758.56,840.81
26,-72.80826,43.61914,2713.75,827.15
27,-72.80771,43.61908,2674.87,815.30
28,-72.80691,43.61897,2609.48,795.37
29,-72.80616,43.61885,2561.32,780.69
30,-72.80546,43.61869,2522.77,768.94
31,-72.80474,43.61853,2497.87,761.35
