"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-73.88219,44.36173,2539.57,774.06
2,-73.88182,44.36212,2495.28,760.56
3,-73.88151,44.36224,2462.07,750.44
4,-73.88116,44.36230,2434.58,742.06
5,-73.88074,44.36234,2415.19,736.15
6,-73.88040,44.36231,2399.15,731.26
7,-73.87996,44.36222,2378.31,724.91
8,-73.87951,44.36212,2360.37,719.44
9,-73.87899,44.36198,2338.09,712.65
10,-73.87876,44.36187,2327.10,709.30
11,-73.87856,44.36178,2317.52,706.38
12,-73.87819,44.36154,2301.57,701.52
13,-73.87777,44.36126,2281.46,695.39
14,-73.87719,44.36088,2251.41,686.23
15,-73.87671,44.36060,2222.47,677.41
16,-73.87624,44.36033,2185.99,666.29
17,-73.87598,44.36007,2158.89,658.03
18,-73.87578,44.35983,2137.11,651.39
19,-73.87555,44.35955,2117.72,645.48
