"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-70.88024,44.47003,2148.16,654.76
2,-70.88001,44.47009,2144.52,653.65
3,-70.87986,44.47017,2143.90,653.46
4,-70.87982,44.47027,2143.80,653.43
5,-70.87971,44.47054,2122.18,646.84
6,-70.87950,44.47082,2108.60,642.70
7,-70.87936,44.47103,2104.59,641.48
8,-70.87917,44.47110,2101.54,640.55
9,-70.87892,44.47112,2093.70,638.16
10,-70.87849,44.47112,2083.37,635.01
11,-70.87824,44.47112,2077.40,633.19
12,-70.87812,44.47118,2075.13,632.50
13,-70.87779,44.47152,2067.13,630.06
14,-70.87728,44.47198,2030.02,618.75
15,-70.87707,44.47224,2004.23,610.89
16,-70.87696,44.47244,1983.10,604.45
17,-70.87656,44.47298,1926.12,587.08
18,-70.87624,44.47319,1894.16,577.34
19,-70.87615,44.47337,1879.20,572.78
20,-70.87606,44.47360,1860.79,567.17
21,-70.87602,44.47367,1854.40,565.22
22,-70.87591,44.47382,1837.66,560.12
23,-70.87560,44.47403,1805.28,550.25
24,-70.87530,44.47419,1781.59,543.03
25,-70.87503,44.47428,1758.96,536.13
26,-70.87414,44.47446,1693.93,516.31
27,-70.87371,44.47460,1653.02,503.84
28,-70.87317,44.47482,1599.90,487.65
29,-70.87252,44.47512,1540.16,469.44
30,-70.87211,44.47527,1506.46,459.17
31,-70.87162,44.47532,1478.02,450.50
32,-70.87070,44.47534,1422.08,433.45
