"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-73.93183,44.23605,1932.41,589.00
2,-73.93207,44.23572,1923.49,586.28
3,-73.93188,44.23532,1920.93,585.50
4,-73.93168,44.23517,1911.42,582.60
5,-73.93181,44.23490,1900.46,579.26
6,-73.93155,44.23468,1903.02,580.04
7,-73.93111,44.23487,1911.02,582.48
8,-73.93060,44.23473,1926.54,587.21
9,-73.93047,44.23468,1926.21,587.11
10,-73.93006,44.23450,1943.83,592.48
11,-73.92970,44.23440,1961.22,597.78
12,-73.92885,44.23457,1978.54,603.06
13,-73.92741,44.23401,2015.72,614.39
14,-73.92721,44.23379,2019.69,615.60
15,-73.92718,44.23296,2034.38,620.08
