"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-72.55135,45.08784,2722.67,829.87
2,-72.55142,45.08797,2735.14,833.67
3,-72.55145,45.08820,2705.22,824.55
4,-72.55145,45.08837,2668.27,813.29
5,-72.55147,45.08858,2668.27,813.29
6,-72.55143,45.08877,2628.64,801.21
7,-72.55140,45.08903,2591.04,789.75
8,-72.55140,45.08917,2591.04,789.75
9,-72.55141,45.08939,2553.90,778.43
10,-72.55144,45.08958,2519.19,767.85
11,-72.55141,45.08979,2481.14,756.25
12,-72.55128,45.09006,2421.56,738.09
13,-72.55128,45.09022,2421.56,738.09
14,-72.55129,45.09042,2385.01,726.95
15,-72.55134,45.09059,2358.69,718.93
16,-72.55141,45.09075,2366.57,721.33
17,-72.55148,45.09097,2334.81,711.65
18,-72.55148,45.09115,2297.34,700.23
19,-72.55151,45.09140,2255.02,687.33
20,-72.55155,45.09168,2209.48,673.45
21,-72.55160,45.09193,2209.48,673.45
22,-72.55171,45.09221,2171.49,661.87
23,-72.55180,45.09243,2127.33,648.41
24,-72.55189,45.09266,2087.50,636.27
25,-72.55195,45.09286,2060.01,627.89
26,-72.55194,45.09301,2056.79,626.91
27,-72.55194,45.09314,2033.76,619.89
28,-72.55201,45.09332,2033.89,619.93
29,-72.55208,45.09351,2007.25,611.81
30,-72.55210,45.09371,1981.66,604.01
31,-72.55205,45.09396,1963.55,598.49
32,-72.55199,45.09416,1963.55,598.49
33,-72.55203,45.09431,1948.59,593.93
34,-72.55221,45.09451,1932.25,588.95
35,-72.55250,45.09472,1926.61,587.23
