"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-74.26006,44.43962,1635.27,498.43
2,-74.26003,44.43974,1639.34,499.67
3,-74.25998,44.43992,1642.91,500.76
4,-74.26001,44.44009,1647.77,502.24
5,-74.26012,44.44029,1655.84,504.70
6,-74.26031,44.44039,1657.94,505.34
7,-74.26056,44.44052,1656.86,505.01
8,-74.26073,44.44067,1656.76,504.98
9,-74.26092,44.44078,1658.66,505.56
10,-74.26115,44.44092,1660.33,506.07
11,-74.26131,44.44104,1658.89,505.63
12,-74.26153,44.44113,1658.63,505.55
13,-74.26178,44.44119,1656.92,505.03
14,-74.26204,44.44119,1657.22,505.12
15,-74.26218,44.44124,1657.51,505.21
16,-74.26235,44.44132,1657.84,505.31
17,-74.26251,44.44138,1657.38,505.17
18,-74.26268,44.44148,1656.17,504.80
19,-74.26283,44.44156,1655.87,504.71
20,-74.26303,44.44168,1656.53,504.91
21,-74.26335,44.44181,1654.82,504.39
22,-74.26350,44.44186,1655.77,504.68
23,-74.26369,44.44192,1658.17,505.41
24,-74.26386,44.44204,1658.30,505.45
25,-74.26405,44.44220,1657.78,505.29
26,-74.26424,44.44228,1656.92,505.03
27,-74.26445,44.44238,1656.04,504.76
28,-74.26458,44.44242,1656.07,504.77
29,-74.26474,44.44244,1655.45,504.58
30,-74.26493,44.44246,1655.68,504.65
31,-74.26508,44.44249,1655.68,504.65
32,-74.26526,44.44254,1655.35,504.55
33,-74.26544,44.44260,1653.22,503.90
34,-74.26563,44.44268,1652.66,503.73
35,-74.26579,44.44274,1652.20,503.59
36,-74.26601,44.44277,1651.41,503.35
37,-74.26619,44.44280,1651.41,503.35
38,-74.26641,44.44283,1651.21,503.29
39,-74.26661,44.44285,1650.16,502.97
40,-74.26679,44.44282,1652.59,503.71
41,-74.26698,44.44277,1653.25,503.91
42,-74.26712,44.44277,1653.94,504.12
43,-74.26729,44.44277,1652.76,503.76
44,-74.26753,44.44276,1652.95,503.82
45,-74.26775,44.44272,1654.82,504.39
46,-74.26797,44.44264,1655.71,504.66
47,-74.26814,44.44258,1656.40,504.87
48,-74.26830,44.44251,1655.91,504.72
49,-74.26838,44.44246,1656.20,504.81
50,-74.26847,44.44240,1656.43,504.88
51,-74.26855,44.44230,1656.99,505.05
52,-74.26855,44.44223,1657.09,505.08
53,-74.26853,44.44210,1657.15,505.10
54,-74.26854,44.44201,1657.38,505.17
55,-74.26857,44.44196,1657.02,505.06
56,-74.26860,44.44189,1658.76,505.59
57,-74.26867,44.44184,1659.68,505.87
58,-74.26875,44.44181,1660.60,506.15
59,-74.26860,44.44171,1663.35,506.99
60,-74.26833,44.44164,1667.16,508.15
61,-74.26813,44.44159,1670.64,509.21
62,-74.26799,44.44149,1673.95,510.22
63,-74.26767,44.44131,1681.20,512.43
64,-74.26740,44.44127,1682.81,512.92
65,-74.26711,44.44116,1682.97,512.97
66,-74.26663,44.44104,1683.63,513.17
67,-74.26646,44.44095,1683.89,513.25
68,-74.26620,44.44087,1673.49,510.08
69,-74.26605,44.44084,1669.69,508.92
70,-74.26588,44.44082,1667.03,508.11
71,-74.26571,44.44079,1662.86,506.84
72,-74.26553,44.44073,1655.58,504.62
73,-74.26539,44.44067,1652.99,503.83
74,-74.26534,44.44062,1651.05,503.24
75,-74.26531,44.44057,1650.33,503.02
76,-74.26530,44.44051,1648.79,502.55
77,-74.26530,44.44046,1648.00,502.31
78,-74.26531,44.44038,1647.05,502.02
79,-74.26532,44.44028,1644.16,501.14
80,-74.26532,44.44017,1644.32,501.19
81,-74.26527,44.44008,1644.91,501.37
82,-74.26521,44.43997,1645.05,501.41
83,-74.26505,44.43988,1644.49,501.24
84,-74.26492,44.43980,1643.60,500.97
85,-74.26479,44.43973,1642.29,500.57
86,-74.26457,44.43958,1640.75,500.10
87,-74.26446,44.43952,1639.24,499.64
88,-74.26435,44.43948,1638.45,499.40
89,-74.26416,44.43942,1639.30,499.66
90,-74.26401,44.43937,1638.39,499.38
91,-74.26386,44.43929,1636.42,498.78
92,-74.26376,44.43922,1634.74,498.27
93,-74.26368,44.43914,1633.69,497.95
94,-74.26364,44.43905,1632.22,497.50
95,-74.26360,44.43895,1631.82,497.38
96,-74.26367,44.43863,1635.76,498.58
97,-74.26374,44.43859,1635.47,498.49
98,-74.26381,44.43856,1634.42,498.17
99,-74.26391,44.43850,1633.83,497.99
100,-74.26395,44.43842,1634.38,498.16
101,-74.26394,44.43828,1635.99,498.65
102,-74.26390,44.43812,1630.28,496.91
