"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-72.81776,43.61268,3377.69,1029.52
2,-72.81758,43.61283,3362.83,1024.99
3,-72.81738,43.61312,3344.13,1019.29
4,-72.81719,43.61336,3333.24,1015.97
5,-72.81707,43.61352,3331.59,1015.47
6,-72.81674,43.61390,3327.17,1014.12
7,-72.81634,43.61414,3315.91,1010.69
8,-72.81592,43.61431,3297.57,1005.10
9,-72.81552,43.61437,3278.12,999.17
10,-72.81499,43.61446,3242.59,988.34
11,-72.81441,43.61456,3212.86,979.28
12,-72.81397,43.61467,3197.57,974.62
13,-72.81363,43.61483,3182.28,969.96
14,-72.81322,43.61498,3166.14,965.04
15,-72.81283,43.61524,3145.67,958.80
16,-72.81253,43.61542,3134.22,955.31
17,-72.81220,43.61556,3121.75,951.51
18,-72.81173,43.61578,3112.37,948.65
19,-72.81125,43.61603,3097.01,943.97
20,-72.81090,43.61628,3090.35,941.94
21,-72.81085,43.61632,3087.47,941.06
22,-72.81051,43.61658,3058.60,932.26
23,-72.81013,43.61699,3025.59,922.20
24,-72.80978,43.61740,2987.86,910.70
25,-72.80962,43.61766,2970.51,905.41
26,-72.80960,43.61796,2952.99,900.07
27,-72.80977,43.61826,2916.70,889.01
28,-72.80996,43.61866,2876.84,876.86
