"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-71.16732,44.17246,1756.59,535.41
2,-71.16744,44.17216,1722.44,525.00
3,-71.16757,44.17195,1693.70,516.24
4,-71.16771,44.17179,1673.59,510.11
5,-71.16776,44.17173,1668.57,508.58
6,-71.16795,44.17133,1618.57,493.34
7,-71.16814,44.17088,1560.11,475.52
8,-71.16828,44.17059,1510.37,460.36
9,-71.16835,44.17035,1493.54,455.23
10,-71.16826,44.17018,1480.74,451.33
11,-71.16788,44.16998,1455.28,443.57
12,-71.16742,44.16981,1436.68,437.90
13,-71.16730,44.16977,1433.60,436.96
14,-71.16697,44.16966,1420.51,432.97
15,-71.16674,44.16958,1412.27,430.46
16,-71.16648,44.16950,1397.21,425.87
