"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-72.92276,42.95925,3592.13,1094.88
2,-72.92301,42.95922,3583.86,1092.36
3,-72.92317,42.95910,3581.14,1091.53
4,-72.92322,42.95876,3568.27,1087.61
5,-72.92337,42.95870,3564.80,1086.55
6,-72.92367,42.95854,3553.48,1083.10
7,-72.92388,42.95841,3544.00,1080.21
8,-72.92416,42.95807,3510.01,1069.85
9,-72.92429,42.95782,3481.36,1061.12
10,-72.92428,42.95771,3479.89,1060.67
11,-72.92426,42.95760,3477.72,1060.01
12,-72.92412,42.95730,3457.45,1053.83
13,-72.92387,42.95706,3428.41,1044.98
14,-72.92378,42.95696,3416.96,1041.49
15,-72.92375,42.95682,3404.99,1037.84
16,-72.92377,42.95667,3385.99,1032.05
17,-72.92375,42.95656,3374.08,1028.42
18,-72.92356,42.95614,3314.07,1010.13
19,-72.92351,42.95586,3287.80,1002.12
20,-72.92349,42.95556,3277.10,998.86
21,-72.92343,42.95540,3273.16,997.66
22,-72.92314,42.95500,3242.55,988.33
23,-72.92242,42.95439,3196.95,974.43
24,-72.92220,42.95423,3180.97,969.56
25,-72.92191,42.95410,3160.56,963.34
26,-72.92177,42.95406,3152.00,960.73
27,-72.92144,42.95400,3141.34,957.48
28,-72.92131,42.95395,3138.52,956.62
29,-72.92117,42.95388,3134.84,955.50
30,-72.92102,42.95375,3128.41,953.54
31,-72.92064,42.95335,3105.45,946.54
32,-72.92051,42.95322,3099.18,944.63
33,-72.92034,42.95311,3094.75,943.28
34,-72.91918,42.95259,3050.72,929.86
