"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-72.93107,44.19149,3629.17,1106.17
2,-72.93118,44.19165,3645.18,1111.05
3,-72.93142,44.19194,3637.76,1108.79
4,-72.93156,44.19200,3629.66,1106.32
5,-72.93173,44.19206,3614.11,1101.58
6,-72.93188,44.19211,3596.39,1096.18
7,-72.93201,44.19221,3580.84,1091.44
8,-72.93206,44.19233,3573.00,1089.05
9,-72.93206,44.19245,3566.73,1087.14
10,-72.93191,44.19256,3548.52,1081.59
11,-72.93172,44.19259,3539.57,1078.86
12,-72.93154,44.19267,3525.36,1074.53
13,-72.93148,44.19278,3505.77,1068.56
14,-72.93133,44.19288,3481.40,1061.13
15,-72.93120,44.19291,3455.12,1053.12
16,-72.93107,44.19296,3440.29,1048.60
17,-72.93103,44.19305,3427.36,1044.66
18,-72.93100,44.19315,3406.04,1038.16
19,-72.93109,44.19326,3399.57,1036.19
20,-72.93120,44.19340,3394.16,1034.54
21,-72.93130,44.19351,3384.06,1031.46
22,-72.93132,44.19362,3360.01,1024.13
23,-72.93130,44.19371,3347.70,1020.38
24,-72.93118,44.19382,3328.41,1014.50
25,-72.93106,44.19395,3297.80,1005.17
26,-72.93082,44.19414,3251.67,991.11
27,-72.93073,44.19435,3205.87,977.15
28,-72.93064,44.19446,3183.63,970.37
29,-72.93054,44.19454,3169.16,965.96
30,-72.93035,44.19466,3134.88,955.51
31,-72.93019,44.19475,3111.09,948.26
32,-72.92999,44.19477,3087.96,941.21
33,-72.92986,44.19483,3066.08,934.54
34,-72.92974,44.19488,3042.75,927.43
35,-72.92950,44.19491,3020.57,920.67
36,-72.92888,44.19493,2975.39,906.90
37,-72.92827,44.19493,2961.84,902.77
38,-72.92789,44.19491,2941.90,896.69
39,-72.92716,44.19480,2935.86,894.85
