"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-72.81341,43.61219,2911.68,887.48
2,-72.81337,43.61236,2902.53,884.69
3,-72.81328,43.61244,2896.49,882.85
4,-72.81318,43.61257,2889.93,880.85
5,-72.81307,43.61264,2883.69,878.95
6,-72.81295,43.61272,2876.54,876.77
7,-72.81267,43.61288,2857.22,870.88
8,-72.81233,43.61308,2828.90,862.25
9,-72.81224,43.61313,2820.31,859.63
10,-72.81194,43.61330,2790.98,850.69
11,-72.81153,43.61348,2781.63,847.84
12,-72.81125,43.61367,2780.54,847.51
13,-72.81101,43.61386,2777.13,846.47
14,-72.81076,43.61394,2770.57,844.47
15,-72.81038,43.61396,2750.62,838.39
16,-72.80997,43.61398,2725.30,830.67
17,-72.80947,43.61394,2686.78,818.93
