"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-74.03151,43.67906,2936.19,894.95
2,-74.03121,43.67909,2923.29,891.02
3,-74.03099,43.67909,2910.96,887.26
4,-74.03076,43.67906,2903.44,884.97
5,-74.03049,43.67901,2894.65,882.29
6,-74.02975,43.67894,2857.81,871.06
7,-74.02899,43.67934,2834.58,863.98
8,-74.02814,43.68005,2775.20,845.88
9,-74.02788,43.68022,2763.32,842.26
10,-74.02518,43.68059,2658.63,810.35
11,-74.02431,43.68059,2622.67,799.39
12,-74.02375,43.68047,2605.45,794.14
13,-74.02310,43.68017,2574.34,784.66
14,-74.02267,43.67985,2563.78,781.44
15,-74.02241,43.67934,2534.74,772.59
16,-74.02211,43.67914,2502.92,762.89
17,-74.02157,43.67896,2466.73,751.86
18,-74.02059,43.67871,2413.16,735.53
19,-74.02004,43.67852,2373.03,723.30
20,-74.01944,43.67806,2303.54,702.12
21,-74.01872,43.67718,2238.25,682.22
22,-74.01827,43.67674,2189.99,667.51
23,-74.01754,43.67659,2142.62,653.07
24,-74.01646,43.67685,2056.86,626.93
25,-74.01595,43.67681,2024.87,617.18
26,-74.01524,43.67665,1982.71,604.33
27,-74.01488,43.67668,1953.51,595.43
28,-74.01444,43.67671,1924.31,586.53
29,-74.01371,43.67671,1906.04,580.96
30,-74.01313,43.67650,1847.97,563.26
31,-74.01274,43.67618,1808.27,551.16
32,-74.01227,43.67585,1805.87,550.43
33,-74.01184,43.67570,1782.25,543.23
34,-74.01133,43.67560,1766.63,538.47
35,-74.01115,43.67536,1753.44,534.45
36,-74.01088,43.67506,1724.25,525.55
37,-74.01085,43.67484,1715.26,522.81
