"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-72.23637,45.32105,1948.36,593.86
2,-72.23602,45.32103,1939.76,591.24
3,-72.23558,45.32096,1930.45,588.40
4,-72.23454,45.32069,1861.45,567.37
5,-72.23428,45.32056,1838.88,560.49
6,-72.23376,45.32016,1804.36,549.97
7,-72.23359,45.32012,1786.12,544.41
8,-72.23328,45.32011,1763.75,537.59
9,-72.23179,45.31957,1665.45,507.63
10,-72.23162,45.31958,1643.93,501.07
11,-72.23139,45.31954,1613.55,491.81
12,-72.23094,45.31939,1591.21,485.00
13,-72.23065,45.31952,1570.11,478.57
14,-72.23012,45.31957,1533.89,467.53
15,-72.22906,45.31934,1470.11,448.09
16,-72.22852,45.31893,1445.37,440.55
17,-72.22825,45.31886,1438.65,438.50
18,-72.22795,45.31886,1429.66,435.76
19,-72.22776,45.31893,1413.98,430.98
20,-72.22598,45.31867,1360.89,414.80
21,-72.22523,45.31856,1332.74,406.22
22,-72.22472,45.31863,1295.34,394.82
23,-72.22428,45.31880,1286.42,392.10
24,-72.22392,45.31887,1280.12,390.18
