"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-72.77351,44.51303,1532.87,467.22
2,-72.77307,44.51319,1516.63,462.27
3,-72.77258,44.51337,1501.41,457.63
4,-72.77189,44.51349,1477.23,450.26
5,-72.77155,44.51351,1465.09,446.56
6,-72.77127,44.51371,1456.69,444.00
7,-72.77112,44.51412,1442.55,439.69
8,-72.77091,44.51447,1432.45,436.61
9,-72.77071,44.51452,1426.12,434.68
10,-72.77058,44.51438,1420.34,432.92
11,-72.77046,44.51410,1411.09,430.10
12,-72.77031,44.51394,1404.17,427.99
13,-72.77009,44.51392,1394.85,425.15
14,-72.76994,44.51420,1387.60,422.94
15,-72.76990,44.51459,1386.91,422.73
16,-72.76973,44.51482,1397.08,425.83
