"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-72.81865,43.60457,4135.27,1260.43
2,-72.81847,43.60466,4133.10,1259.77
3,-72.81830,43.60481,4130.12,1258.86
4,-72.81816,43.60501,4116.93,1254.84
5,-72.81805,43.60526,4088.65,1246.22
6,-72.81797,43.60534,4065.91,1239.29
7,-72.81773,43.60555,4014.93,1223.75
8,-72.81725,43.60578,3960.27,1207.09
9,-72.81695,43.60603,3930.09,1197.89
10,-72.81664,43.60624,3900.69,1188.93
11,-72.81632,43.60648,3866.77,1178.59
12,-72.81591,43.60688,3809.68,1161.19
13,-72.81544,43.60733,3756.27,1144.91
14,-72.81496,43.60774,3702.85,1128.63
15,-72.81453,43.60809,3644.39,1110.81
16,-72.81411,43.60850,3571.19,1088.50
17,-72.81361,43.60892,3495.83,1065.53
18,-72.81311,43.60931,3420.05,1042.43
19,-72.81271,43.60969,3345.21,1019.62
20,-72.81257,43.60980,3323.33,1012.95
21,-72.81250,43.61010,3269.32,996.49
22,-72.81240,43.61052,3196.65,974.34
23,-72.81228,43.61090,3127.13,953.15
24,-72.81217,43.61130,3048.06,929.05
25,-72.81221,43.61162,2988.16,910.79
26,-72.81246,43.61183,2954.23,900.45
27,-72.81277,43.61201,2930.41,893.19
28,-72.81302,43.61213,2909.45,886.80
29,-72.81326,43.61224,2905.91,885.72
30,-72.81337,43.61236,2902.53,884.69
