"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-70.87824,44.47112,2077.40,633.19
2,-70.87794,44.47104,2059.91,627.86
3,-70.87767,44.47101,2044.09,623.04
4,-70.87716,44.47095,2027.82,618.08
5,-70.87640,44.47086,2009.45,612.48
6,-70.87617,44.47089,2001.35,610.01
7,-70.87581,44.47092,1993.31,607.56
8,-70.87546,44.47089,1979.56,603.37
9,-70.87502,44.47078,1943.31,592.32
10,-70.87436,44.47059,1901.44,579.56
11,-70.87387,44.47045,1865.39,568.57
12,-70.87352,44.47046,1837.34,560.02
13,-70.87315,44.47044,1796.75,547.65
14,-70.87257,44.47043,1751.41,533.83
15,-70.87208,44.47049,1708.63,520.79
16,-70.87168,44.47057,1677.53,511.31
17,-70.87139,44.47073,1653.67,504.04
18,-70.87084,44.47100,1608.79,490.36
19,-70.87046,44.47124,1567.68,477.83
20,-70.87001,44.47154,1526.71,465.34
21,-70.86961,44.47177,1491.57,454.63
22,-70.86896,44.47204,1451.35,442.37
23,-70.86840,44.47224,1407.25,428.93
24,-70.86762,44.47242,1367.78,416.90
25,-70.86693,44.47261,1329.99,405.38
26,-70.86649,44.47276,1310.04,399.30
27,-70.86592,44.47308,1275.46,388.76
28,-70.86523,44.47352,1211.88,369.38
29,-70.86477,44.47381,1170.73,356.84
