"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-71.91958,43.39121,882.74,269.06
2,-71.91966,43.39110,880.05,268.24
3,-71.91966,43.39103,877.76,267.54
4,-71.91959,43.39089,872.01,265.79
5,-71.91959,43.39079,868.24,264.64
6,-71.91978,43.39046,867.36,264.37
7,-71.91991,43.39022,864.07,263.37
8,-71.92009,43.39003,868.44,264.70
9,-71.92022,43.39000,871.03,265.49
10,-71.92033,43.38996,873.79,266.33
11,-71.92052,43.38983,877.46,267.45
12,-71.92071,43.38980,877.72,267.53
13,-71.92095,43.38988,884.28,269.53
14,-71.92135,43.39009,890.16,271.32
15,-71.92158,43.39016,894.65,272.69
16,-71.92180,43.39015,898.13,273.75
17,-71.92186,43.39086,909.06,277.08
18,-71.92196,43.39101,911.48,277.82
19,-71.92214,43.39112,916.11,279.23
20,-71.92238,43.39120,924.21,281.70
21,-71.92267,43.39119,927.23,282.62
22,-71.92291,43.39118,926.25,282.32
23,-71.92311,43.39127,928.08,282.88
24,-71.92322,43.39140,931.66,283.97
25,-71.92326,43.39155,932.84,284.33
26,-71.92334,43.39169,933.79,284.62
27,-71.92369,43.39201,926.74,282.47
28,-71.92387,43.39229,926.38,282.36
29,-71.92399,43.39259,926.84,282.50
30,-71.92401,43.39280,928.22,282.92
31,-71.92391,43.39317,928.48,283.00
32,-71.92392,43.39336,927.89,282.82
33,-71.92396,43.39353,932.32,284.17
34,-71.92412,43.39376,929.04,283.17
35,-71.92428,43.39388,929.63,283.35
36,-71.92446,43.39405,928.71,283.07
37,-71.92466,43.39421,928.44,282.99
38,-71.92485,43.39429,926.90,282.52
39,-71.92536,43.39440,921.59,280.90
40,-71.92530,43.39457,923.52,281.49
41,-71.92528,43.39473,922.83,281.28
42,-71.92530,43.39485,920.70,280.63
43,-71.92538,43.39500,918.44,279.94
44,-71.92561,43.39534,917.52,279.66
45,-71.92564,43.39547,918.70,280.02
46,-71.92562,43.39558,918.21,279.87
47,-71.92555,43.39564,917.68,279.71
48,-71.92540,43.39567,917.45,279.64
49,-71.92524,43.39572,917.85,279.76
50,-71.92503,43.39584,920.34,280.52
51,-71.92490,43.39587,922.64,281.22
52,-71.92456,43.39590,924.93,281.92
53,-71.92429,43.39596,927.03,282.56
54,-71.92408,43.39607,927.89,282.82
55,-71.92358,43.39637,930.81,283.71
56,-71.92333,43.39651,930.48,283.61
57,-71.92316,43.39658,930.68,283.67
58,-71.92293,43.39664,933.69,284.59
59,-71.92261,43.39677,937.60,285.78
60,-71.92249,43.39677,938.29,285.99
61,-71.92239,43.39676,939.96,286.50
62,-71.92230,43.39671,941.21,286.88
63,-71.92226,43.39662,940.32,286.61
64,-71.92224,43.39651,941.60,287.00
65,-71.92211,43.39624,934.65,284.88
66,-71.92204,43.39618,932.32,284.17
67,-71.92170,43.39598,915.19,278.95
68,-71.92120,43.39562,906.20,276.21
69,-71.92089,43.39532,902.43,275.06
70,-71.92058,43.39502,894.75,272.72
71,-71.92053,43.39490,894.13,272.53
72,-71.92052,43.39469,894.49,272.64
73,-71.92046,43.39462,897.67,273.61
74,-71.92021,43.39450,897.01,273.41
75,-71.92006,43.39437,897.54,273.57
76,-71.91997,43.39421,896.95,273.39
77,-71.91995,43.39406,901.12,274.66
78,-71.91997,43.39387,907.09,276.48
79,-71.91993,43.39377,907.81,276.70
80,-71.91980,43.39366,905.48,275.99
81,-71.91959,43.39354,907.09,276.48
82,-71.91950,43.39344,906.07,276.17
83,-71.91946,43.39331,906.46,276.29
84,-71.91948,43.39315,908.40,276.88
85,-71.91957,43.39287,908.79,277.00
86,-71.91948,43.39265,905.64,276.04
87,-71.91946,43.39256,904.95,275.83
88,-71.91949,43.39243,903.54,275.40
89,-71.91954,43.39230,902.07,274.95
90,-71.91955,43.39219,900.56,274.49
91,-71.91956,43.39205,899.93,274.30
92,-71.91963,43.39185,897.54,273.57
93,-71.91962,43.39176,895.18,272.85
94,-71.91955,43.39162,888.68,270.87
95,-71.91951,43.39144,885.40,269.87
96,-71.91951,43.39133,884.42,269.57
97,-71.91958,43.39121,882.74,269.06
