"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-72.81997,43.62564,3272.01,997.31
2,-72.81990,43.62578,3265.39,995.29
3,-72.81985,43.62597,3259.68,993.55
4,-72.81979,43.62615,3254.17,991.87
5,-72.81967,43.62619,3249.44,990.43
6,-72.81963,43.62618,3248.26,990.07
7,-72.81949,43.62615,3242.16,988.21
8,-72.81935,43.62605,3232.81,985.36
9,-72.81931,43.62600,3231.17,984.86
10,-72.81916,43.62581,3220.37,981.57
11,-72.81897,43.62539,3201.61,975.85
12,-72.81894,43.62534,3198.88,975.02
13,-72.81877,43.62503,3184.12,970.52
14,-72.81871,43.62499,3180.09,969.29
15,-72.81853,43.62487,3165.52,964.85
16,-72.81824,43.62467,3145.67,958.80
17,-72.81807,43.62458,3137.27,956.24
18,-72.81789,43.62450,3124.38,952.31
19,-72.81754,43.62440,3101.87,945.45
20,-72.81730,43.62440,3086.32,940.71
21,-72.81701,43.62446,3067.78,935.06
22,-72.81665,43.62463,3049.84,929.59
23,-72.81630,43.62483,3022.97,921.40
24,-72.81601,43.62489,3005.94,916.21
25,-72.81566,43.62494,2990.55,911.52
26,-72.81534,43.62499,2974.77,906.71
27,-72.81514,43.62507,2962.50,902.97
28,-72.81499,43.62523,2946.00,897.94
29,-72.81485,43.62544,2935.11,894.62
30,-72.81473,43.62586,2918.50,889.56
31,-72.81466,43.62615,2901.67,884.43
32,-72.81463,43.62621,2896.56,882.87
33,-72.81452,43.62641,2877.46,877.05
34,-72.81428,43.62668,2855.18,870.26
35,-72.81424,43.62673,2851.64,869.18
36,-72.81391,43.62698,2830.09,862.61
37,-72.81362,43.62718,2810.99,856.79
38,-72.81334,43.62725,2793.41,851.43
39,-72.81312,43.62725,2782.48,848.10
40,-72.81288,43.62718,2768.11,843.72
41,-72.81260,43.62697,2749.84,838.15
42,-72.81231,43.62674,2728.25,831.57
43,-72.81205,43.62645,2715.75,827.76
44,-72.81187,43.62628,2708.23,825.47
45,-72.81157,43.62607,2696.19,821.80
46,-72.81116,43.62582,2680.35,816.97
47,-72.81080,43.62569,2661.38,811.19
48,-72.81023,43.62561,2638.58,804.24
49,-72.80966,43.62562,2606.46,794.45
50,-72.80893,43.62568,2579.86,786.34
51,-72.80848,43.62572,2569.75,783.26
52,-72.80821,43.62589,2553.61,778.34
53,-72.80803,43.62601,2535.27,772.75
54,-72.80773,43.62608,2515.45,766.71
55,-72.80739,43.62614,2503.84,763.17
56,-72.80699,43.62619,2485.70,757.64
57,-72.80643,43.62623,2463.71,750.94
58,-72.80600,43.62628,2448.95,746.44
59,-72.80561,43.62636,2437.40,742.92
60,-72.80529,43.62649,2422.01,738.23
61,-72.80509,43.62658,2414.34,735.89
62,-72.80487,43.62669,2399.64,731.41
63,-72.80466,43.62670,2391.08,728.80
64,-72.80438,43.62668,2381.36,725.84
65,-72.80397,43.62672,2369.06,722.09
66,-72.80351,43.62683,2357.81,718.66
67,-72.80309,43.62693,2334.09,711.43
68,-72.80281,43.62692,2320.14,707.18
69,-72.80252,43.62684,2313.71,705.22
70,-72.80208,43.62660,2295.44,699.65
71,-72.80190,43.62653,2288.98,697.68
72,-72.80167,43.62643,2277.95,694.32
73,-72.80120,43.62626,2260.07,688.87
74,-72.79941,43.62573,2210.66,673.81
