"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-74.65444,42.28651,2659.88,810.73
2,-74.65414,42.28642,2647.34,806.91
3,-74.65381,42.28634,2633.66,802.74
4,-74.65354,42.28629,2618.50,798.12
5,-74.65331,42.28622,2595.93,791.24
6,-74.65317,42.28619,2594.95,790.94
7,-74.65308,42.28618,2588.91,789.10
8,-74.65305,42.28623,2576.12,785.20
9,-74.65308,42.28633,2574.41,784.68
10,-74.65310,42.28652,2560.63,780.48
11,-74.65310,42.28678,2540.03,774.20
12,-74.65308,42.28703,2523.49,769.16
13,-74.65301,42.28719,2501.38,762.42
14,-74.65292,42.28733,2482.81,756.76
15,-74.65274,42.28751,2452.95,747.66
