"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-72.79712,43.61059,3315.49,1010.56
2,-72.79677,43.61073,3278.28,999.22
3,-72.79642,43.61081,3247.51,989.84
4,-72.79616,43.61084,3231.40,984.93
5,-72.79588,43.61094,3195.41,973.96
6,-72.79556,43.61106,3141.54,957.54
7,-72.79522,43.61110,3108.37,947.43
8,-72.79465,43.61110,3078.58,938.35
