"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-72.80658,43.60256,3423.00,1043.33
2,-72.80653,43.60238,3385.40,1031.87
3,-72.80648,43.60223,3351.90,1021.66
4,-72.80643,43.60210,3330.32,1015.08
5,-72.80631,43.60198,3302.00,1006.45
6,-72.80614,43.60187,3275.00,998.22
7,-72.80596,43.60176,3258.89,993.31
8,-72.80574,43.60172,3248.36,990.10
9,-72.80539,43.60176,3238.32,987.04
10,-72.80508,43.60177,3231.73,985.03
11,-72.80481,43.60177,3220.18,981.51
12,-72.80466,43.60182,3218.34,980.95
13,-72.80453,43.60182,3213.22,979.39
