"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-72.87616,42.61253,1185.01,361.19
2,-72.87634,42.61246,1178.35,359.16
3,-72.87647,42.61232,1177.23,358.82
4,-72.87650,42.61218,1173.10,357.56
5,-72.87656,42.61205,1172.54,357.39
6,-72.87670,42.61198,1170.05,356.63
7,-72.87686,42.61193,1173.69,357.74
8,-72.87737,42.61184,1172.64,357.42
9,-72.87799,42.61175,1158.92,353.24
10,-72.87857,42.61159,1132.45,345.17
11,-72.87923,42.61145,1107.05,337.43
12,-72.87990,42.61124,1077.13,328.31
13,-72.88030,42.61110,1068.80,325.77
14,-72.88068,42.61091,1057.61,322.36
15,-72.88087,42.61087,1048.75,319.66
16,-72.88105,42.61088,1041.01,317.30
17,-72.88128,42.61096,1031.96,314.54
18,-72.88143,42.61109,1024.97,312.41
19,-72.88151,42.61121,1019.59,310.77
20,-72.88153,42.61135,1012.34,308.56
21,-72.88143,42.61178,999.93,304.78
22,-72.88139,42.61200,987.24,300.91
23,-72.88139,42.61211,979.10,298.43
24,-72.88142,42.61222,969.62,295.54
25,-72.88148,42.61233,961.45,293.05
26,-72.88148,42.61243,956.33,291.49
27,-72.88131,42.61277,950.26,289.64
28,-72.88109,42.61303,945.67,288.24
29,-72.88100,42.61320,939.27,286.29
30,-72.88097,42.61341,925.66,282.14
31,-72.88096,42.61373,900.85,274.58
32,-72.88089,42.61419,872.44,265.92
33,-72.88084,42.61453,852.69,259.90
34,-72.88085,42.61461,843.86,257.21
35,-72.88087,42.61486,820.08,249.96
36,-72.88092,42.61505,800.43,243.97
37,-72.88088,42.61531,778.87,237.40
38,-72.88078,42.61550,763.65,232.76
39,-72.88068,42.61569,752.56,229.38
40,-72.88047,42.61631,716.60,218.42
41,-72.88028,42.61680,698.88,213.02
42,-72.88022,42.61694,689.37,210.12
43,-72.87991,42.61745,666.24,203.07
44,-72.87971,42.61777,653.61,199.22
45,-72.87946,42.61817,633.04,192.95
46,-72.87940,42.61833,630.84,192.28
47,-72.87939,42.61851,627.95,191.40
48,-72.87946,42.61885,620.14,189.02
