"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-72.90047,43.10383,2527.23,770.30
2,-72.90052,43.10392,2524.11,769.35
3,-72.90062,43.10398,2519.13,767.83
4,-72.90079,43.10404,2514.63,766.46
5,-72.90087,43.10409,2512.53,765.82
6,-72.90109,43.10426,2504.76,763.45
7,-72.90125,43.10437,2502.13,762.65
8,-72.90143,43.10449,2496.56,760.95
9,-72.90168,43.10464,2483.83,757.07
10,-72.90200,43.10480,2467.52,752.10
11,-72.90234,43.10497,2455.51,748.44
12,-72.90246,43.10506,2448.06,746.17
13,-72.90252,43.10510,2445.73,745.46
14,-72.90262,43.10513,2444.95,745.22
15,-72.90271,43.10516,2444.32,745.03
16,-72.90280,43.10531,2438.09,743.13
17,-72.90285,43.10546,2428.38,740.17
18,-72.90289,43.10570,2409.32,734.36
19,-72.90297,43.10585,2396.62,730.49
20,-72.90314,43.10608,2384.32,726.74
21,-72.90324,43.10617,2376.31,724.30
22,-72.90332,43.10628,2364.27,720.63
23,-72.90335,43.10633,2357.91,718.69
24,-72.90337,43.10639,2352.23,716.96
25,-72.90337,43.10645,2345.14,714.80
26,-72.90334,43.10675,2319.75,707.06
27,-72.90331,43.10695,2304.10,702.29
28,-72.90324,43.10716,2287.47,697.22
29,-72.90318,43.10729,2279.79,694.88
30,-72.90314,43.10738,2274.15,693.16
31,-72.90313,43.10744,2271.78,692.44
32,-72.90313,43.10751,2268.83,691.54
33,-72.90313,43.10760,2265.03,690.38
34,-72.90314,43.10764,2263.71,689.98
35,-72.90315,43.10788,2258.99,688.54
36,-72.90316,43.10795,2257.45,688.07
37,-72.90322,43.10819,2253.71,686.93
38,-72.90322,43.10823,2253.12,686.75
39,-72.90321,43.10826,2252.26,686.49
40,-72.90318,43.10832,2250.36,685.91
41,-72.90316,43.10837,2248.06,685.21
42,-72.90316,43.10845,2245.96,684.57
43,-72.90317,43.10861,2243.67,683.87
44,-72.90320,43.10900,2238.78,682.38
45,-72.90320,43.10906,2237.76,682.07
46,-72.90322,43.10924,2236.22,681.60
47,-72.90326,43.10938,2235.50,681.38
48,-72.90328,43.10942,2235.30,681.32
49,-72.90334,43.10950,2235.11,681.26
50,-72.90341,43.10960,2234.22,680.99
51,-72.90351,43.10975,2231.20,680.07
52,-72.90373,43.11005,2226.38,678.60
53,-72.90378,43.11036,2218.83,676.30
