"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-73.87701,44.35614,2245.73,684.50
2,-73.87673,44.35654,2213.75,674.75
3,-73.87643,44.35672,2201.28,670.95
4,-73.87618,44.35695,2183.01,665.38
5,-73.87607,44.35713,2168.96,661.10
6,-73.87605,44.35717,2163.65,659.48
7,-73.87605,44.35736,2156.79,657.39
8,-73.87615,44.35761,2150.85,655.58
9,-73.87628,44.35776,2149.38,655.13
10,-73.87650,44.35790,2156.56,657.32
11,-73.87669,44.35802,2164.73,659.81
12,-73.87686,44.35816,2171.98,662.02
13,-73.87701,44.35853,2182.35,665.18
