"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-72.83955,43.65733,2397.47,730.75
2,-72.83944,43.65769,2386.42,727.38
3,-72.83913,43.65792,2383.86,726.60
4,-72.83906,43.65799,2383.56,726.51
5,-72.83903,43.65814,2377.59,724.69
6,-72.83890,43.65828,2372.70,723.20
7,-72.83858,43.65856,2353.74,717.42
8,-72.83839,43.65868,2349.31,716.07
9,-72.83814,43.65879,2345.21,714.82
10,-72.83801,43.65882,2343.34,714.25
11,-72.83795,43.65890,2337.11,712.35
12,-72.83793,43.65900,2331.33,710.59
13,-72.83803,43.65906,2324.15,708.40
14,-72.83814,43.65912,2316.27,706.00
15,-72.83838,43.65922,2310.76,704.32
16,-72.83854,43.65937,2301.41,701.47
17,-72.83875,43.65963,2275.43,693.55
18,-72.83880,43.65977,2270.05,691.91
19,-72.83905,43.65993,2248.03,685.20
20,-72.83921,43.66005,2226.02,678.49
21,-72.83930,43.66020,2207.09,672.72
22,-72.83947,43.66032,2181.96,665.06
23,-72.83950,43.66038,2177.89,663.82
24,-72.83943,43.66052,2172.67,662.23
25,-72.83940,43.66076,2164.83,659.84
26,-72.83937,43.66103,2148.26,654.79
27,-72.83927,43.66133,2135.53,650.91
28,-72.83916,43.66142,2126.41,648.13
29,-72.83895,43.66159,2123.98,647.39
30,-72.83882,43.66170,2117.29,645.35
31,-72.83864,43.66182,2105.18,641.66
32,-72.83841,43.66196,2100.03,640.09
33,-72.83836,43.66204,2093.18,638.00
34,-72.83832,43.66210,2090.29,637.12
35,-72.83825,43.66218,2089.60,636.91
36,-72.83832,43.66219,2087.80,636.36
37,-72.83859,43.66214,2068.31,630.42
38,-72.83893,43.66210,2060.63,628.08
39,-72.83914,43.66205,2062.86,628.76
40,-72.83925,43.66202,2063.09,628.83
41,-72.83971,43.66184,2058.17,627.33
42,-72.84008,43.66178,2048.72,624.45
43,-72.84023,43.66174,2047.34,624.03
44,-72.84048,43.66172,2041.04,622.11
45,-72.84072,43.66173,2027.56,618.00
46,-72.84091,43.66182,2013.29,613.65
47,-72.84148,43.66202,2000.62,609.79
