"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-71.62755,44.03768,2739.01,834.85
2,-71.62743,44.03761,2738.09,834.57
3,-71.62733,44.03754,2735.53,833.79
4,-71.62731,44.03750,2734.42,833.45
5,-71.62724,44.03745,2732.25,832.79
6,-71.62716,44.03742,2730.68,832.31
7,-71.62704,44.03740,2727.89,831.46
8,-71.62697,44.03739,2725.95,830.87
9,-71.62682,44.03745,2714.57,827.40
10,-71.62676,44.03751,2711.35,826.42
11,-71.62664,44.03771,2703.87,824.14
12,-71.62645,44.03774,2701.25,823.34
13,-71.62642,44.03790,2685.43,818.52
14,-71.62640,44.03822,2641.83,805.23
15,-71.62648,44.03869,2568.47,782.87
16,-71.62655,44.03920,2485.07,757.45
17,-71.62651,44.03940,2451.90,747.34
18,-71.62649,44.03947,2440.94,744.00
19,-71.62625,44.03993,2348.10,715.70
20,-71.62584,44.04094,2185.96,666.28
21,-71.62554,44.04156,2087.17,636.17
22,-71.62526,44.04227,1970.90,600.73
23,-71.62507,44.04274,1903.61,580.22
24,-71.62479,44.04347,1800.23,548.71
25,-71.62434,44.04447,1679.99,512.06
26,-71.62415,44.04510,1622.90,494.66
