"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-72.83670,44.41521,2992.59,912.14
2,-72.83675,44.41525,2989.14,911.09
3,-72.83696,44.41541,2959.78,902.14
4,-72.83725,44.41565,2913.45,888.02
5,-72.83762,44.41587,2853.44,869.73
6,-72.83794,44.41605,2807.15,855.62
7,-72.83827,44.41630,2778.15,846.78
8,-72.83859,44.41667,2696.03,821.75
9,-72.83896,44.41690,2633.66,802.74
10,-72.83925,44.41706,2594.95,790.94
11,-72.83948,44.41720,2567.75,782.65
12,-72.83990,44.41740,2533.66,772.26
13,-72.84012,44.41761,2511.91,765.63
14,-72.84029,44.41784,2499.08,761.72
15,-72.84048,44.41824,2472.97,753.76
