"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-71.09235,44.05783,1669.75,508.94
2,-71.09213,44.05798,1658.92,505.64
3,-71.09185,44.05790,1636.55,498.82
4,-71.09151,44.05768,1603.77,488.83
5,-71.09126,44.05748,1587.73,483.94
6,-71.09105,44.05747,1580.87,481.85
7,-71.09084,44.05755,1578.41,481.10
8,-71.09061,44.05760,1578.44,481.11
9,-71.09048,44.05761,1577.20,480.73
10,-71.09011,44.05760,1573.39,479.57
11,-71.08978,44.05752,1555.68,474.17
12,-71.08938,44.05736,1536.42,468.30
13,-71.08904,44.05717,1522.41,464.03
14,-71.08861,44.05686,1509.09,459.97
15,-71.08839,44.05678,1506.73,459.25
16,-71.08832,44.05675,1506.20,459.09
17,-71.08820,44.05669,1506.86,459.29
18,-71.08812,44.05627,1502.69,458.02
19,-71.08817,44.05593,1493.08,455.09
20,-71.08817,44.05575,1485.66,452.83
21,-71.08818,44.05558,1475.69,449.79
22,-71.08823,44.05536,1454.79,443.42
23,-71.08832,44.05516,1431.59,436.35
24,-71.08842,44.05509,1420.01,432.82
25,-71.08865,44.05499,1402.03,427.34
26,-71.08893,44.05494,1384.97,422.14
27,-71.08914,44.05486,1370.01,417.58
28,-71.08980,44.05457,1343.47,409.49
29,-71.09009,44.05443,1332.91,406.27
30,-71.09042,44.05429,1327.23,404.54
31,-71.09074,44.05418,1318.86,401.99
32,-71.09106,44.05404,1311.38,399.71
