-106.861182,39.14205139999997
-106.86119740000001,39.142126799999986
-106.861707,39.142226700000045
-106.8626028,39.14243889999995
-106.862914,39.142601200000016
-106.86288179999998,39.1429382
-106.8627691,39.143250200000004
-106.8627906,39.14355390000001
-106.86294079999999,39.14383270000005
-106.8630052,39.14419049999997
-106.8631782,39.1445379
-106.86322910000001,39.14465120000002
-106.8636838,39.14476250000004
-106.86378839999999,39.144795800000004
-106.8638246,39.144846799999975
-106.8636851,39.145061
-106.86365960000002,39.145164
-106.8639225,39.145433400000016
-106.86407129999999,39.14553640000001
-106.86404590000002,39.1456216
-106.8638138,39.14584529999995
-106.86377089999999,39.14593779999998
-106.86385940000001,39.14611459999998
-106.8640271,39.14625510000003
-106.86400290000002,39.146341399999976
-106.8635738,39.146541099999986
-106.8633055,39.14691960000003
-106.86332700000001,39.14726909999998
-106.8634558,39.147789199999984
-106.86337529999999,39.1480637
-106.8632948,39.14811360000002
-106.8631661,39.148225999999966
-106.8631929,39.14839240000003
-106.8634933,39.14851299999996
-106.86334849999999,39.14874180000001
-106.86315,39.14899979999998
-106.8631125,39.14914119999997
-106.863091,39.14929099999999
-106.86316070000001,39.14944490000001
-106.8636382,39.149877499999995
-106.8638045,39.15029360000001
-106.8636704,39.15053480000001
-106.8634987,39.15075529999999
-106.86342900000001,39.151079800000005
-106.8635148,39.15137100000001
-106.86356460000002,39.15159769999997
-106.8635953,39.151737099999984
-106.8639278,39.152273699999995
-106.86423900000001,39.152469200000006
-106.86441600000002,39.152668899999966
-106.8646188,39.15284829999998
-106.86461980000003,39.15310149999999
-106.86452330000002,39.153384399999965
-106.86468420000001,39.153925200000025
-106.8645608,39.15428709999996
-106.8645608,39.15437449999998
-106.86460380000001,39.154424399999996
-106.86473249999999,39.1545741
-106.8647862,39.15470310000005
-106.86468960000002,39.154969300000005
-106.86452870000001,39.15519810000002
-106.8644375,39.15560580000004
-106.86423900000001,39.156142400000036
-106.8639454,39.15667319999999
-106.86384199999999,39.157140699999985
-106.8638849,39.15731119999997
-106.86402980000001,39.157498400000016
-106.86582690000002,39.15845100000003
-106.86586709999999,39.15856949999998
-106.86576249999999,39.15865890000003
-106.8655612,39.15877880000002
