ID,Input Lon,Input Lat,Elev(ft),Elev(m)
1,-72.79897,44.53378,2259.68,688.75
2,-72.79719,44.53333,2122.18,646.84
3,-72.79591,44.53294,1979.46,603.34
4,-72.79431,44.53261,1847.87,563.23
5,-72.7923,44.53213,1715.72,522.95
6,-72.79124,44.53185,1655.97,504.74
