ID,Input Lon,Input Lat,Elev(ft),Elev(m)
1,-72.78185,44.54166,2358.37,718.83
2,-72.78162,44.54126,2348.1,715.7
3,-72.78151,44.54102,2345.34,714.86
4,-72.78136,44.54078,2337.6,712.5
5,-72.78124,44.54055,2317.39,706.34
6,-72.78103,44.54035,2303.71,702.17
7,-72.78071,44.54012,2272.8,692.75
8,-72.78062,44.53995,2265.49,690.52
9,-72.78057,44.53981,2260.83,689.1
10,-72.78046,44.53974,2250.1,685.83
11,-72.78028,44.53976,2234.61,681.11
12,-72.78005,44.53981,2215.45,675.27
13,-72.77987,44.53994,2196.92,669.62
14,-72.7798,44.54013,2187.96,666.89
15,-72.77967,44.54037,2187.76,666.83
