ID,Input Lon,Input Lat,Elev(ft),Elev(m)
1,-72.79208,44.52626,1984.97,605.02
2,-72.79091,44.52657,1893.04,577
3,-72.79017,44.52679,1845.34,562.46
4,-72.78984,44.527,1804.72,550.08
5,-72.78942,44.52726,1773.75,540.64
6,-72.78912,44.52758,1737.34,529.54
7,-72.78876,44.52794,1686.91,514.17
8,-72.78818,44.52836,1635.89,498.62
