ID,Input Lon,Input Lat,Elev(ft),Elev(m)
1,-72.79384,44.52152,2538.16,773.63
2,-72.7936,44.52168,2518.04,767.5
3,-72.79347,44.52183,2499.54,761.86
4,-72.79334,44.52211,2484.97,757.42
5,-72.79333,44.52227,2478.64,755.49
6,-72.79332,44.52244,2472.24,753.54
7,-72.79324,44.52293,2427.17,739.8
8,-72.79313,44.52313,2391.01,728.78
