ID,Input Lon,Input Lat,Elev(ft),Elev(m)
1,-72.80893,44.53104,2949.31,898.95
2,-72.80871,44.53136,2932.97,893.97
3,-72.80844,44.53168,2915.22,888.56
4,-72.80807,44.532,2898.62,883.5
5,-72.80777,44.53231,2884.78,879.28
6,-72.80758,44.53266,2878.25,877.29
7,-72.80728,44.53295,2866.57,873.73
8,-72.80702,44.53335,2860.6,871.91
9,-72.80685,44.53347,2853.77,869.83
10,-72.80672,44.53363,2849.61,868.56
11,-72.80635,44.53384,2833.3,863.59
12,-72.80593,44.53395,2816.5,858.47
13,-72.80573,44.53407,2805.91,855.24
14,-72.80543,44.53428,2786.35,849.28
15,-72.80511,44.53448,2779.1,847.07
16,-72.8046,44.5348,2775.85,846.08
