ID,Input Lon,Input Lat,Elev(ft),Elev(m)
1,-72.78235,44.54774,3005.22,915.99
2,-72.78219,44.54756,3004.1,915.65
3,-72.78204,44.54737,2995.83,913.13
4,-72.78198,44.54714,2990.26,911.43
5,-72.78204,44.54695,2977.46,907.53
6,-72.78211,44.5467,2958.76,901.83
7,-72.78212,44.5465,2936.35,895
8,-72.78211,44.54627,2913.88,888.15
9,-72.78221,44.54606,2891.31,881.27
10,-72.78233,44.54591,2874.44,876.13
11,-72.78247,44.54558,2835.37,864.22
12,-72.78256,44.54523,2806.66,855.47
13,-72.78257,44.5448,2775.46,845.96
14,-72.78253,44.5446,2756.07,840.05
15,-72.78244,44.54448,2738.81,834.79
16,-72.78235,44.54423,2711.45,826.45
17,-72.78235,44.54395,2687.76,819.23
18,-72.78241,44.54379,2676.15,815.69
19,-72.78242,44.54362,2660.86,811.03
20,-72.78226,44.54342,2631.66,802.13
21,-72.78199,44.54325,2597.01,791.57
22,-72.78174,44.54316,2567.22,782.49
23,-72.7816,44.54289,2519.52,767.95
24,-72.78116,44.5422,2389.83,728.42
25,-72.78108,44.54211,2372.05,723
26,-72.78121,44.54198,2366.86,721.42
27,-72.78132,44.54184,2363.03,720.25
28,-72.7814,44.54167,2353.18,717.25
29,-72.78147,44.5416,2352.43,717.02
