ID,Input Lon,Input Lat,Elev(ft),Elev(m)
1,-72.80102,44.52293,3259.68,993.55
2,-72.80032,44.52308,3186.88,971.36
3,-72.79957,44.52313,3099.64,944.77
4,-72.79902,44.52309,3038.32,926.08
5,-72.79857,44.52298,2988.62,910.93
6,-72.79813,44.52269,2939.3,895.9
7,-72.79768,44.52255,2895.44,882.53
