ID,Input Lon,Input Lat,Elev(ft),Elev(m)
1,-72.80872,44.52649,3188.09,971.73
2,-72.80801,44.52662,3131.23,954.4
3,-72.80745,44.52725,3029.82,923.49
4,-72.80686,44.52786,2943.24,897.1
5,-72.80611,44.52826,2862.43,872.47
6,-72.80667,44.5284,2881.46,878.27
7,-72.8073,44.52866,2912.83,887.83
8,-72.80798,44.52889,2942.45,896.86
9,-72.80863,44.52905,2976.12,907.12
10,-72.80934,44.52941,3015.68,919.18
11,-72.8094,44.52922,3024.8,921.96
12,-72.80964,44.529,3046.78,928.66
13,-72.8098,44.52884,3059.15,932.43
14,-72.80971,44.52849,3065.81,934.46
15,-72.80945,44.52813,3076.08,937.59
16,-72.80911,44.5275,3115.16,949.5
17,-72.80886,44.52693,3143.9,958.26
18,-72.80872,44.52649,3188.09,971.73
