ID,Input Lon,Input Lat,Elev(ft),Elev(m)
1,-72.80331,44.52523,3104.23,946.17
2,-72.80204,44.52498,3015.75,919.2
3,-72.80165,44.52477,2997.11,913.52
4,-72.80134,44.52468,2980.58,908.48
5,-72.80112,44.52465,2962.8,903.06
6,-72.80097,44.5246,2954.4,900.5
7,-72.80063,44.52449,2943.08,897.05
8,-72.80053,44.52445,2940.81,896.36
9,-72.80005,44.52445,2902.92,884.81
10,-72.79991,44.52443,2895.37,882.51
11,-72.79972,44.52432,2901.61,884.41
12,-72.79959,44.52419,2911.58,887.45
13,-72.79936,44.52403,2924.44,891.37
14,-72.79924,44.52392,2934.68,894.49
