ID,Input Lon,Input Lat,Elev(ft),Elev(m)
1,-72.7819,44.53968,2213.98,674.82
2,-72.78162,44.53944,2183.07,665.4
3,-72.7813,44.53913,2140.26,652.35
4,-72.78085,44.53861,2054.53,626.22
5,-72.78033,44.53813,2002.23,610.28
6,-72.7799,44.53782,1989.6,606.43
7,-72.77944,44.53762,1982.28,604.2
8,-72.77905,44.5374,1970.67,600.66
9,-72.77876,44.53705,1934.02,589.49
10,-72.77831,44.5367,1881.36,573.44
11,-72.77817,44.5366,1869.78,569.91
12,-72.77804,44.53646,1862.89,567.81
13,-72.77794,44.53616,1850.07,563.9
14,-72.77792,44.53572,1827.1,556.9
15,-72.77803,44.53529,1808.73,551.3
