ID,Input Lon,Input Lat,Elev(ft),Elev(m)
1,-72.79014,44.52184,2232.22,680.38
2,-72.78985,44.52204,2216.99,675.74
3,-72.78944,44.52244,2184.51,665.84
4,-72.78869,44.52283,2098.52,639.63
5,-72.78818,44.52313,2070.18,630.99
6,-72.78796,44.52344,2028.74,618.36
7,-72.78758,44.5238,1954.2,595.64
8,-72.78711,44.52401,1891.6,576.56
