ID,Input Lon,Input Lat,Elev(ft),Elev(m)
1,-72.79698,44.52657,2388.78,728.1
2,-72.79674,44.52629,2405.45,733.18
3,-72.79667,44.52624,2404.1,732.77
4,-72.79658,44.52621,2398.2,730.97
5,-72.79648,44.52619,2388.71,728.08
6,-72.79631,44.52618,2371.95,722.97
7,-72.7961,44.52614,2347.15,715.41
8,-72.79596,44.5261,2332.78,711.03
9,-72.79557,44.52606,2305.77,702.8
10,-72.79539,44.52604,2286.71,696.99
11,-72.79519,44.52605,2265.42,690.5
12,-72.79495,44.52603,2246.49,684.73
13,-72.79479,44.52599,2240.26,682.83
14,-72.79467,44.52593,2236.12,681.57
