ID,Input Lon,Input Lat,Elev(ft),Elev(m)
1,-72.7928,44.52024,2500.62,762.19
2,-72.79282,44.52045,2498.29,761.48
3,-72.79284,44.5208,2488.22,758.41
4,-72.79283,44.52089,2484.65,757.32
5,-72.79282,44.52123,2471.78,753.4
6,-72.79284,44.52161,2451.54,747.23
7,-72.79276,44.52174,2443.04,744.64
