ID,Input Lon,Input Lat,Elev(ft),Elev(m)
1,-72.79779,44.52869,2196.29,669.43
2,-72.79759,44.5286,2187.01,666.6
3,-72.79747,44.52857,2180.12,664.5
4,-72.79737,44.52855,2175.53,663.1
5,-72.79703,44.5285,2155.38,656.96
6,-72.79667,44.52849,2133.43,650.27
7,-72.79627,44.52851,2103.61,641.18
8,-72.79586,44.52857,2071.72,631.46
9,-72.79499,44.52872,2000.95,609.89
10,-72.79453,44.5288,1959.12,597.14
11,-72.794,44.52876,1914.7,583.6
12,-72.79341,44.5287,1879.86,572.98
13,-72.79294,44.52869,1850.75,564.11
14,-72.79247,44.52884,1820.37,554.85
15,-72.79217,44.52904,1788.42,545.11
16,-72.79184,44.52918,1755.97,535.22
17,-72.79112,44.52923,1727.59,526.57
18,-72.79085,44.52927,1711.19,521.57
19,-72.79033,44.52938,1683.04,512.99
20,-72.79015,44.52938,1675.49,510.69
