ID,Input Lon,Input Lat,Elev(ft),Elev(m)
1,-72.79654,44.52186,2772.31,845
2,-72.79632,44.52198,2762.83,842.11
3,-72.79622,44.52209,2760.73,841.47
4,-72.79609,44.52213,2754.89,839.69
5,-72.79594,44.5221,2737.14,834.28
6,-72.79588,44.52197,2724.64,830.47
7,-72.79586,44.52176,2713.94,827.21
8,-72.79584,44.52168,2712.07,826.64
9,-72.79576,44.52161,2707.38,825.21
10,-72.79566,44.52162,2701.25,823.34
11,-72.79551,44.52178,2692.49,820.67
12,-72.79532,44.52196,2688.68,819.51
13,-72.79513,44.52215,2684.58,818.26
14,-72.79508,44.52236,2680.18,816.92
15,-72.795,44.52242,2672.38,814.54
16,-72.79477,44.52253,2620.6,798.76
17,-72.79447,44.52258,2567.91,782.7
18,-72.79413,44.5226,2528.81,770.78
19,-72.79389,44.52257,2511.02,765.36
20,-72.79368,44.52252,2495.44,760.61
21,-72.79354,44.5224,2486.91,758.01
22,-72.79346,44.5223,2485.89,757.7
23,-72.79333,44.52227,2478.64,755.49
