ID,Input Lon,Input Lat,Elev(ft),Elev(m)
1,-72.79389,44.5318,1799.41,548.46
2,-72.79373,44.53155,1788.22,545.05
3,-72.79363,44.53142,1781.86,543.11
4,-72.79355,44.53132,1777.03,541.64
5,-72.79336,44.53118,1768.31,538.98
6,-72.79308,44.53098,1754.23,534.69
7,-72.79288,44.53089,1742.06,530.98
8,-72.79263,44.53085,1728.12,526.73
9,-72.7922,44.53086,1708.27,520.68
10,-72.79155,44.5309,1681.63,512.56
11,-72.79128,44.5309,1670.7,509.23
12,-72.79107,44.53098,1660.5,506.12
13,-72.79089,44.53111,1649.08,502.64
14,-72.79077,44.53121,1640.91,500.15
15,-72.79068,44.5313,1638.25,499.34
