ID,Input Lon,Input Lat,Elev(ft),Elev(m)
1,-72.80067,44.5257,2798.65,853.03
2,-72.80011,44.52627,2677.62,816.14
3,-72.7993,44.52737,2501.15,762.35
4,-72.79869,44.52797,2386.19,727.31
5,-72.79795,44.52855,2232.38,680.43
6,-72.79779,44.52869,2196.29,669.43
7,-72.79728,44.52907,2137.63,651.55
8,-72.79676,44.52925,2098.43,639.6
