ID,Input Lon,Input Lat,Elev(ft),Elev(m)
1,-72.80894,44.52415,3589.34,1094.03
2,-72.80909,44.52433,3579.89,1091.15
3,-72.80923,44.52452,3555.68,1083.77
4,-72.80932,44.52463,3542.59,1079.78
5,-72.80938,44.52475,3530.58,1076.12
6,-72.80936,44.52483,3520.7,1073.11
7,-72.80929,44.52488,3508.56,1069.41
8,-72.80913,44.5249,3494.88,1065.24
9,-72.80897,44.5249,3479.53,1060.56
10,-72.80881,44.52491,3465.85,1056.39
11,-72.80869,44.52494,3454.56,1052.95
12,-72.80864,44.52503,3439.93,1048.49
13,-72.80865,44.5251,3430.12,1045.5
14,-72.80871,44.52523,3409.74,1039.29
15,-72.80892,44.52548,3368.24,1026.64
16,-72.80904,44.52567,3336.88,1017.08
17,-72.80907,44.52582,3312.24,1009.57
18,-72.809,44.52591,3291.63,1003.29
19,-72.80888,44.52596,3276.54,998.69
20,-72.80873,44.52598,3258.99,993.34
21,-72.80858,44.52604,3235.4,986.15
22,-72.80847,44.5261,3218.64,981.04
23,-72.80835,44.52616,3201.54,975.83
24,-72.80818,44.52627,3177.82,968.6
25,-72.80775,44.52649,3126.97,953.1
26,-72.80706,44.52707,3019.52,920.35
27,-72.80654,44.52763,2938.88,895.77
28,-72.80606,44.52798,2883.5,878.89
29,-72.80575,44.52814,2850.95,868.97
30,-72.80555,44.52822,2829.46,862.42
31,-72.8048,44.52851,2763.06,842.18
32,-72.80393,44.52893,2653.02,808.64
